onset	duration	condition	resp	respTime
8	4.066622	vis_Nabst_2	2	8.780008
12.083607	5.00315399999999	tact_abst_8	1	14.213008
17.086862	6.096484	vis_abst_4	2	17.646008
23.20032	4.002641	tact_abst_6	1	24.456008
27.20306	6.09700200000001	vis_Nabst_8	1	28.004008
33.316911	6.00384899999999	tact_abst_4	2	34.954008
39.320857	5.07927	vis_abst_8	1	39.983008
44.416976	4.00238600000001	tact_abst_2	2	45.162008
48.41946	5.08071799999999	vis_Nabst_6	1	49.078008
53.500273	6.099935	vis_abst_2	2	54.252008
59.60031	5.083262	vis_Nabst_4	2	60.409008
64.683676	4.06658099999999	vis_abst_6	1	65.718008
73.800485	6.003576	tact_abst_4	2	75.726008
79.804161	4.06284699999999	vis_abst_6	1	80.496008
83.867112	5.08324299999999	vis_Nabst_4	2	84.951008
88.967108	6.00345300000001	tact_abst_2	2	90.110008
94.970774	4.06299100000001	vis_abst_8	1	95.618008
99.03386	5.082908	vis_Nabst_2	2	99.914008
104.13428	6.003682	tact_abst_8	1	105.277008
110.138063	5.07884299999999	vis_Nabst_6	1	111.724008
115.217002	4.06685699999999	vis_abst_4	2	115.880008
119.283956	5.083269	vis_Nabst_8	1	119.896008
124.384023	4.00233799999999	tact_abst_6	1	126.362008
128.386457	6.09748800000001	vis_abst_2	2	129.116008
139.517686	5.082685	vis_abst_8	1	140.197008
144.600472	6.10020499999999	vis_Nabst_2	2	145.301008
150.700774	4.06660800000001	vis_abst_6	1	151.358008
154.784266	5.00289600000001	tact_abst_8	1	156.298008
159.787266	4.063264	vis_Nabst_4	2	160.489008
163.867657	6.003304	tact_abst_6	1	165.543008
169.87112	5.079704	vis_abst_2	2	170.507008
174.950923	4.06659299999999	vis_Nabst_8	1	175.556008
179.034295	6.00306699999998	tact_abst_4	2	180.770008
185.037468	4.06343000000002	vis_Nabst_6	1	185.774008
189.100992	5.08326800000001	vis_abst_4	2	189.910008
194.201042	6.00312	tact_abst_2	2	195.084008
205.234428	4.06658499999999	vis_abst_6	1	205.841008
209.30111	5.08299099999998	vis_Nabst_2	2	210.012008
214.401236	6.00352499999999	tact_abst_4	2	216.294008
220.404861	4.06290100000001	vis_Nabst_8	1	220.989008
224.46786	5.08326000000001	vis_abst_2	2	225.229008
229.567964	6.00359600000002	tact_abst_8	1	230.583008
235.571662	5.07951699999999	vis_Nabst_4	2	236.380008
240.668042	4.00221900000004	tact_abst_6	1	242.348008
244.670365	6.09753099999996	vis_abst_4	2	245.366008
250.784734	5.00262799999997	tact_abst_2	2	251.742008
255.78746	6.09716500000004	vis_Nabst_6	1	256.492008
261.884727	4.06657900000003	vis_abst_8	1	262.619008
271.001518	4.00234299999999	tact_abst_2	2	271.814008
275.003959	6.09743900000001	vis_Nabst_4	2	275.791008
281.118267	5.002793	tact_abst_6	1	282.821008
286.121157	4.063353	vis_abst_8	1	286.782008
290.184606	5.08323999999999	vis_Nabst_2	2	290.858008
295.284919	6.00314199999999	tact_abst_8	1	296.247008
301.288161	4.06336700000003	vis_abst_4	2	301.825008
305.351633	5.08325099999999	vis_Nabst_6	1	305.946008
310.434979	6.09993899999995	vis_abst_2	2	311.125008
316.551653	4.00220799999998	tact_abst_4	2	318.464008
320.55396	6.09740500000003	vis_Nabst_8	1	321.213008
326.65146	5.08354200000002	vis_abst_6	1	327.829008
336.768443	6.09994699999999	vis_Nabst_2	2	337.528008
342.885269	5.00269300000003	tact_abst_6	1	345.875008
347.888066	4.06370799999998	vis_Nabst_8	1	348.684008
351.968557	5.00290399999998	tact_abst_2	2	353.069008
356.971566	6.096935	vis_abst_8	1	357.625008
363.068601	4.06659299999999	vis_Nabst_4	2	363.941008
367.135292	5.08325400000002	vis_abst_6	1	368.102008
372.235472	4.00189000000001	tact_abst_4	2	373.251008
376.237461	6.09780800000002	vis_Nabst_6	1	377.557008
382.335368	5.08326000000001	vis_abst_2	2	383.045008
387.435379	4.00218300000002	tact_abst_8	1	388.234008
391.43766	6.097408	vis_abst_4	2	392.110008
