onset	duration	trial_type	resp	respTime
8	6.09995299999999	vis_Nabst_8	1	9.489751
14.100057	4.066577	vis_abst_6	1	15.012751
18.183453	6.002952	tact_abst_4	1	20.705751
24.186502	5.080176	vis_Nabst_2	2	24.861751
29.283654	4.001749	tact_abst_8	1	30.429751
33.285505	5.081211	vis_abst_2	2	33.991751
38.36682	4.066579	vis_Nabst_4	2	39.465751
42.450279	5.002526	tact_abst_6	1	45.167751
47.452901	6.09720400000001	vis_abst_8	1	48.256751
53.566931	6.003274	tact_abst_2	2	54.827751
59.570306	5.07984300000001	vis_abst_4	2	60.574751
64.650249	4.066583	vis_Nabst_6	2	65.020751
73.750272	4.066599	vis_abst_2	2	74.943751
77.816974	6.099921	vis_Nabst_4	2	78.740751
83.933668	5.003136	tact_abst_6	1	86.214751
88.936907	5.08002200000001	vis_abst_8	1	90.210751
94.033801	4.00250400000002	tact_abst_2	1	97.265751
98.036403	5.080571	vis_Nabst_8	1	99.476751
103.133747	6.00375799999997	tact_abst_4	2	106.071751
109.137605	4.06274000000002	vis_Nabst_2	2	110.277751
113.200439	6.099929	vis_abst_6	1	114.074751
119.31723	5.00277499999999	tact_abst_8	1	120.825751
124.320102	4.063636	vis_Nabst_6	1	125.255751
128.383833	6.09994200000001	vis_abst_4	2	129.306751
139.517208	5.08325599999999	vis_abst_2	2	140.248751
144.617315	4.001889	tact_abst_6	2	147.876751
148.619302	5.08119899999999	vis_Nabst_4	2	150.027751
153.700597	6.09993300000002	vis_abst_6	1	155.605751
159.817396	5.00270700000002	tact_abst_2	2	162.036751
164.820199	6.097041	vis_abst_8	1	166.781751
170.91742	4.06650400000002	vis_Nabst_8	1	172.758751
175.000796	6.00310799999998	tact_abst_4	1	177.532751
181.004003	4.063299	vis_Nabst_6	1	181.958751
185.084076	5.00302899999998	tact_abst_8	1	187.366751
190.087207	6.096826	vis_Nabst_2	2	195.209751
196.184138	4.06656	vis_abst_4	2	198.822751
205.284127	6.09993800000002	vis_abst_2	2	208.037751
211.400949	5.00285500000001	tact_abst_8	2	213.665751
216.403899	4.06353700000001	vis_Nabst_2	2	217.232751
220.484223	6.00348200000002	tact_abst_6	2	224.531751
226.487807	5.07968100000004	vis_abst_4	2	227.595751
231.567586	6.09991800000001	vis_Nabst_6	1	232.744751
237.667603	5.08325799999997	vis_abst_8	1	238.441751
242.767638	6.00276699999999	tact_abst_2	2	246.070751
248.77054	4.06369099999999	vis_Nabst_4	2	249.867751
252.834325	4.06659499999997	vis_abst_6	1	253.689751
256.901021	5.08325299999997	vis_Nabst_8	1	258.553751
262.001037	4.00186900000001	tact_abst_4	2	265.947751
271.034411	4.06657400000002	vis_abst_2	2	272.194751
275.101081	5.08326799999998	vis_Nabst_8	1	275.961751
280.201197	6.003408	tact_abst_2	2	285.899751
286.204704	6.09635200000001	vis_Nabst_4	2	287.102751
292.301152	5.08326000000001	vis_abst_6	1	293.114751
297.401275	4.002228	tact_abst_8	2	300.328751
301.403602	6.09751999999996	vis_Nabst_6	1	305.387751
307.517889	4.002114	tact_abst_4	0	0
311.520095	6.09773300000001	vis_abst_8	1	314.258751
317.634702	5.00280099999998	tact_abst_6	1	320.121751
322.637601	4.063598	vis_Nabst_2	2	324.386751
326.7013	5.08324200000003	vis_abst_4	2	327.585751
336.817996	4.06658600000001	vis_Nabst_6	1	337.892751
340.901438	6.00336600000004	tact_abst_4	1	342.592751
346.904902	5.07971899999998	vis_abst_2	2	347.616751
351.984719	4.06659299999999	vis_Nabst_4	2	353.085751
356.068177	6.00342700000003	tact_abst_8	2	360.489751
362.071701	4.06298599999998	vis_abst_6	1	364.809751
366.134787	6.09991800000001	vis_Nabst_2	2	367.074751
372.234804	5.08325799999997	vis_abst_8	1	373.141751
377.334843	4.00226000000001	tact_abst_6	2	380.555751
381.33721	5.080886	vis_Nabst_8	1	382.337751
386.4182	6.099924	vis_abst_4	2	387.032751
392.534983	5.00232199999999	tact_abst_2	2	395.718751
