Run	Condition	Onset	Duration	Resp	RespTime
6	vis_abst_2	8	5.083277	2	8.836114
6	tact_abst_8	13.100055	6.003412	2	16.006114
6	vis_Nabst_6	19.103567	4.063082	1	19.698114
6	tact_abst_4	23.183429	6.003138	1	25.096114
6	vis_abst_8	29.186663	4.063367	1	29.786114
6	vis_Nabst_4	33.25013	5.083246	1	34.047114
6	tact_abst_6	38.350244	4.002023	2	41.342114
6	vis_Nabst_2	42.352362	4.06437699999999	1	42.998114
6	vis_abst_4	46.416839	5.08325799999999	2	47.438114
6	vis_Nabst_8	51.500196	6.09992700000001	2	52.168114
6	tact_abst_2	57.616915	5.00245299999999	1	58.909114
6	vis_abst_6	62.619465	6.097368	2	63.594114
6	tact_abst_4	73.767064	4.00220300000001	1	76.690114
6	vis_Nabst_8	77.769365	6.09752499999999	1	78.566114
6	vis_abst_6	83.866986	5.08326299999999	1	84.798114
6	tact_abst_2	88.967114	4.002254	1	90.526114
6	vis_abst_4	92.969582	6.097368	2	94.288114
6	vis_Nabst_6	99.067051	5.083255	2	99.915114
6	vis_abst_2	104.150401	5.08325999999998	1	104.795114
6	tact_abst_8	109.250517	4.00195000000001	2	111.960114
6	vis_Nabst_4	113.252574	6.097796	2	114.649114
6	vis_abst_8	119.350471	5.08326200000002	2	120.027114
6	vis_Nabst_2	124.433839	6.09990700000001	1	125.046114
6	tact_abst_6	130.550615	4.00245200000002	2	132.894114
6	vis_abst_2	139.583885	4.06658499999999	1	140.224114
6	vis_Nabst_8	143.650568	6.09992800000001	2	144.270114
6	vis_abst_4	149.750591	5.083253	1	150.536114
6	tact_abst_6	154.850629	6.003038	2	158.010114
6	vis_abst_8	160.853766	4.063459	1	161.518114
6	vis_Nabst_2	164.917327	5.08324800000002	1	165.704114
6	tact_abst_4	170.017354	6.00301300000001	2	172.704114
6	vis_Nabst_6	176.020472	4.063478	2	176.760114
6	tact_abst_8	180.100827	5.00274100000001	1	182.303114
6	vis_Nabst_4	185.103668	6.09698499999999	2	186.519114
6	tact_abst_2	191.217502	5.00296599999999	2	194.118114
6	vis_abst_6	196.220566	4.063459	1	197.416114
6	vis_Nabst_8	205.317479	4.06658300000001	1	206.057114
6	vis_abst_2	209.384154	5.083264	1	210.293114
6	tact_abst_6	214.484291	6.003076	2	216.774114
6	vis_Nabst_2	220.487466	4.06332399999999	1	222.092114
6	tact_abst_4	224.56766	5.00300599999999	2	227.955114
6	vis_abst_6	229.570765	6.09673599999998	1	230.854114
6	tact_abst_8	235.68435	5.00261800000002	1	238.632114
6	vis_Nabst_4	240.687078	6.09713800000004	1	243.656114
6	tact_abst_2	246.801113	4.00205300000001	2	249.803114
6	vis_abst_8	250.803286	5.08097199999995	2	251.823114
6	vis_Nabst_6	255.884363	4.06657399999996	0	0
6	vis_abst_4	259.951025	6.09992999999999	1	260.779114
6	vis_Nabst_6	271.084404	6.09993400000001	2	272.743114
6	tact_abst_8	277.20111	5.002457	1	279.838114
6	vis_Nabst_4	282.203666	4.06404999999999	1	283.620114
6	vis_abst_8	286.267815	6.09991700000002	2	287.083114
6	tact_abst_2	292.384599	4.00216700000002	1	296.263114
6	vis_Nabst_8	296.386868	5.08089600000001	2	297.979114
6	vis_abst_6	301.467864	4.06658600000001	1	302.185114
6	tact_abst_4	305.551319	6.00354800000001	1	308.846114
6	vis_abst_2	311.554963	4.06286800000002	2	312.987114
6	tact_abst_6	315.634606	5.00265999999997	2	319.293114
6	vis_abst_4	320.637361	6.09717500000005	1	321.458114
6	vis_Nabst_2	326.734637	5.08325	2	327.466114
6	tact_abst_2	336.868119	5.00274800000002	2	338.756114
6	vis_Nabst_8	341.870966	4.06365599999996	2	342.443114
6	vis_abst_6	345.93472	6.09991399999999	1	347.473114
6	vis_Nabst_4	352.034733	5.08326199999999	1	352.891114
6	tact_abst_8	357.134778	6.00328899999999	2	359.427114
6	vis_abst_2	363.138163	5.079875	1	363.802114
6	vis_Nabst_6	368.218136	4.06658299999998	2	368.837114
6	vis_abst_4	372.284812	6.09993000000005	1	373.317114
6	tact_abst_6	378.401623	5.00324400000001	2	381.724114
6	vis_Nabst_2	383.404963	4.06314900000003	1	384.323114
6	vis_abst_8	387.46821	6.09993400000001	2	389.003114
6	tact_abst_4	393.585008	4.00176000000001	1	396.896114
