onset	duration	condition	resp	respTime
8	4.066632	vis_Nabst_2	1	9.064056
12.083663	5.00284699999999	tact_abst_8	2	13.989056
17.086616	6.096747	vis_abst_4	1	18.140056
23.200351	4.002158	tact_abst_6	0	0
27.202604	6.097447	vis_Nabst_8	2	27.580056
33.316978	6.00343200000001	tact_abst_4	1	36.311056
39.320513	5.07965000000001	vis_abst_8	2	40.656056
44.417058	4.00225200000001	tact_abst_2	1	46.165056
48.419413	5.08079699999999	vis_Nabst_6	1	49.547056
53.500309	6.099951	vis_abst_2	2	54.427056
59.600362	5.08325200000001	vis_Nabst_4	1	61.072056
64.683711	4.066602	vis_abst_6	2	66.167056
73.800581	6.00352900000001	tact_abst_4	1	76.305056
79.804211	4.062856	vis_abst_6	2	81.059056
83.867168	5.08326800000001	vis_Nabst_4	2	85.086056
88.967224	6.00338499999999	tact_abst_2	1	92.076056
94.970826	4.063003	vis_abst_8	2	96.102056
99.033929	5.08326899999999	vis_Nabst_2	1	100.303056
104.134081	6.00372700000001	tact_abst_8	2	105.831056
110.137909	5.07911600000001	vis_Nabst_6	2	112.093056
115.217123	4.066829	vis_abst_4	1	116.773056
119.284054	5.08302600000001	vis_Nabst_8	2	120.699056
124.38422	4.00249000000002	tact_abst_6	0	0
128.386796	6.096984	vis_abst_2	1	129.924056
139.517502	5.08299600000001	vis_abst_8	2	141.060056
144.600601	6.09993899999998	vis_Nabst_2	1	145.790056
150.70064	4.066524	vis_abst_6	1	151.862056
154.784377	5.00293299999999	tact_abst_8	2	157.565056
159.787411	4.063481	vis_Nabst_4	1	160.833056
163.867772	6.003038	tact_abst_6	2	168.177056
169.87097	5.07999900000001	vis_abst_2	1	171.924056
174.951072	4.06657199999999	vis_Nabst_8	1	176.330056
179.034452	6.00355599999998	tact_abst_4	2	181.763056
185.038115	4.06265399999998	vis_Nabst_6	1	186.193056
189.100862	5.08356199999998	vis_abst_4	2	190.210056
194.201202	6.00320799999998	tact_abst_2	1	196.601056
205.234596	4.06658499999999	vis_abst_6	2	206.674056
209.301281	5.083261	vis_Nabst_2	1	210.830056
214.401287	6.003223	tact_abst_4	2	217.521056
220.404615	4.06332399999999	vis_Nabst_8	2	221.602056
224.468036	5.08326499999998	vis_abst_2	1	225.559056
229.568092	6.00361799999999	tact_abst_8	2	232.389056
235.571809	5.07928499999997	vis_Nabst_4	2	236.909056
240.668192	4.00231800000003	tact_abst_6	1	244.323056
244.670604	6.097212	vis_abst_4	2	246.863056
250.785138	5.00277100000001	tact_abst_2	1	253.164056
255.788016	6.09681799999997	vis_Nabst_6	2	257.610056
261.884932	4.06660000000003	vis_abst_8	1	263.442056
271.001647	4.001761	tact_abst_2	2	272.847056
275.003505	6.09811199999996	vis_Nabst_4	2	276.305056
281.118409	5.002701	tact_abst_6	1	284.921056
286.121208	4.06380099999998	vis_abst_8	1	287.735056
290.185109	5.08326500000001	vis_Nabst_2	2	291.637056
295.285244	6.003065	tact_abst_8	2	298.023056
301.288407	4.063359	vis_abst_4	2	302.403056
305.351866	5.083272	vis_Nabst_6	1	306.619056
310.435235	6.09993900000001	vis_abst_2	2	311.404056
316.552145	4.00226400000002	tact_abst_4	1	319.746056
320.554516	6.09738699999999	vis_Nabst_8	2	321.717056
326.652002	5.083272	vis_abst_6	1	327.744056
336.768725	6.09993900000001	vis_Nabst_2	2	337.957056
342.885546	5.002364	tact_abst_6	2	345.566056
347.888013	4.06404700000002	vis_Nabst_8	1	349.123056
351.968844	5.00256599999999	tact_abst_2	1	354.561056
356.971511	6.097283	vis_abst_8	2	359.042056
363.068893	4.066321	vis_Nabst_4	1	364.101056
367.135324	5.08353200000001	vis_abst_6	1	368.716056
372.235595	4.00201500000001	tact_abst_4	2	374.937056
376.237711	6.09785499999998	vis_Nabst_6	1	377.587056
382.335666	5.08328100000002	vis_abst_2	2	383.264056
387.435725	4.00218400000001	tact_abst_8	1	389.142056
391.438004	6.097674	vis_abst_4	2	392.614056
