onset	duration	condition	resp	respTime
8	4.06661799999999	vis_abst_4	2	9.738664
12.066721	5.083261	vis_Nabst_2	2	13.614664
17.167101	5.003017	tact_abst_4	1	21.148664
22.17022	4.06315300000001	vis_Nabst_6	1	23.493664
26.233469	6.099946	vis_abst_8	2	27.904664
32.350383	6.003333	tact_abst_6	2	36.315664
38.353817	4.062992	vis_Nabst_8	2	39.958664
42.433653	5.002965	tact_abst_2	1	44.238664
47.436716	6.09682800000001	vis_abst_6	1	48.854664
53.550333	6.00318500000001	tact_abst_8	1	57.560664
59.553616	4.06332699999999	vis_abst_2	1	60.918664
63.617043	5.08326300000001	vis_Nabst_4	2	66.146664
73.750544	4.00247199999999	tact_abst_6	0	0
77.753106	6.097291	vis_Nabst_2	1	78.126664
83.850498	5.08327099999999	vis_abst_4	2	85.011664
88.95067	6.00354700000001	tact_abst_8	2	90.848664
94.954427	5.079399	vis_abst_6	1	96.247664
100.033927	6.09994500000001	vis_Nabst_8	2	101.361664
106.150656	4.00196100000001	tact_abst_4	0	0
110.152707	6.09754999999999	vis_abst_8	2	110.840664
116.250393	4.06689600000001	vis_Nabst_4	1	117.556664
120.317392	5.083253	vis_abst_2	1	121.477664
125.40076	4.06658500000002	vis_Nabst_6	2	126.646664
129.48419	5.002829	tact_abst_2	1	131.441664
139.53428	4.00223799999998	tact_abst_2	2	141.394664
143.536618	6.09723300000001	vis_abst_4	2	144.847664
149.651275	6.003242	tact_abst_8	1	151.358664
155.654616	5.07959	vis_Nabst_4	2	157.066664
160.734307	4.066245	vis_abst_6	2	162.509664
164.800655	5.083296	vis_Nabst_8	2	166.186664
169.90104	5.002679	tact_abst_6	1	173.590664
174.903821	6.097174	vis_abst_8	2	176.828664
181.001095	4.06658599999998	vis_Nabst_2	1	182.451664
185.067781	4.066595	vis_Nabst_6	1	186.797664
189.151172	5.003046	tact_abst_4	2	193.083664
194.154327	6.09677799999999	vis_abst_2	1	195.787664
205.284566	6.09994500000001	vis_abst_8	2	207.183664
211.401296	5.002421	tact_abst_2	1	212.861664
216.403816	4.06407999999999	vis_Nabst_4	2	217.740664
220.467993	5.08326999999999	vis_abst_6	2	224.336664
225.568045	6.003272	tact_abst_8	1	227.429664
231.571414	5.07968400000001	vis_abst_2	2	232.678664
236.651207	4.06658600000001	vis_Nabst_8	2	237.742664
240.735035	4.00198200000002	tact_abst_6	1	243.649664
244.737147	6.097609	vis_abst_4	1	245.825664
250.83492	5.08313400000002	vis_Nabst_2	2	252.226664
255.93511	4.00200699999998	tact_abst_4	1	259.540664
259.937215	6.097625	vis_Nabst_6	1	261.581664
271.068301	5.08298000000004	vis_Nabst_2	2	272.522664
276.151381	6.10023099999997	vis_abst_6	2	277.118664
282.268398	5.00321899999998	tact_abst_2	2	283.918664
287.27172	4.06327900000004	vis_Nabst_8	1	288.428664
291.335094	4.066603	vis_abst_4	2	292.524664
295.401792	5.08326399999997	vis_abst_2	1	296.576664
300.501848	5.00266899999999	tact_abst_4	2	305.207664
305.504618	4.063826	vis_Nabst_6	1	306.893664
309.585348	6.00356900000002	tact_abst_8	2	312.437664
315.589023	4.06254399999999	vis_Nabst_4	2	316.687664
319.651664	6.10021299999999	vis_abst_8	1	320.983664
325.768665	6.00315299999999	tact_abst_6	1	328.627664
336.802051	5.08302000000002	vis_Nabst_6	1	338.251664
341.902189	5.002728	tact_abst_2	2	343.295664
346.905016	6.09674499999999	vis_abst_4	1	349.103664
353.001862	4.06687100000004	vis_abst_2	1	354.501664
357.068837	5.08325699999998	vis_Nabst_8	1	358.178664
362.168847	4.00186900000001	tact_abst_6	0	0
366.170807	6.09803100000002	vis_Nabst_4	2	366.341664
372.285702	4.002315	tact_abst_8	1	374.298664
376.288116	6.09743400000001	vis_abst_6	2	377.986664
382.402439	5.00247699999996	tact_abst_4	2	386.108664
387.405017	4.06365700000001	vis_Nabst_2	2	389.082664
391.468775	6.09990900000004	vis_abst_8	1	392.918664
