onset	duration	trial_type	resp	respTime
8	4.066612	vis_Nabst_6	1	10.800333
12.066734	5.08324000000001	vis_abst_2	2	13.394333
17.166756	6.003232	tact_abst_8	2	21.417333
23.170094	4.063255	vis_Nabst_2	2	25.124333
27.233447	4.066592	vis_abst_8	1	28.766333
31.317209	6.002978	tact_abst_6	1	35.217333
37.320303	6.096469	vis_abst_4	2	38.565333
43.433627	5.00275900000001	tact_abst_2	1	45.804333
48.436484	6.097005	vis_Nabst_4	2	50.854333
54.533594	5.08325900000001	vis_abst_6	1	56.152333
59.616951	4.066582	vis_Nabst_8	1	60.927333
63.700436	5.00264999999999	tact_abst_4	2	67.967333
73.750455	4.002132	tact_abst_6	2	76.264333
77.752681	6.097624	vis_abst_8	1	79.991333
83.850413	5.08324199999998	vis_Nabst_2	2	85.873333
88.933884	4.066462	vis_abst_6	1	90.384333
93.017219	6.00346799999999	tact_abst_4	2	94.929333
99.020784	5.07961900000001	vis_abst_2	0	0
104.100493	6.09994200000001	vis_Nabst_4	1	105.626333
110.217213	4.00197399999999	tact_abst_8	2	112.671333
114.219285	5.08118800000002	vis_Nabst_6	1	116.707333
119.300569	5.083269	vis_abst_4	2	121.976333
124.400733	4.002054	tact_abst_2	2	127.494333
128.402886	6.09767199999999	vis_Nabst_8	1	131.660333
139.534016	6.09992600000001	vis_abst_4	2	140.655333
145.63404	6.09993400000001	vis_Nabst_6	1	148.568333
151.734069	5.08326000000001	vis_abst_8	1	153.563333
156.834191	6.003196	tact_abst_6	2	159.664333
162.837492	4.06321799999999	vis_Nabst_4	1	165.821333
166.917501	4.00218599999999	tact_abst_2	2	169.384333
170.919841	6.09759299999999	vis_Nabst_8	1	172.153333
177.01753	4.06658500000002	vis_abst_6	0	0
181.0842	5.083274	vis_Nabst_2	1	181.502333
186.184346	4.00233900000001	tact_abst_4	1	188.976333
190.186782	5.08073699999999	vis_abst_2	2	193.432333
195.284378	5.002908	tact_abst_8	1	197.877333
205.317682	6.09992800000001	vis_Nabst_2	2	206.868333
211.417706	4.06658300000001	vis_abst_8	1	214.302333
215.50116	4.00272700000001	tact_abst_6	1	218.049333
219.503992	5.08034299999999	vis_abst_4	2	220.618333
224.584436	6.09992999999999	vis_Nabst_8	1	225.732333
230.701112	4.00217500000005	tact_abst_2	1	230.732333
234.703382	5.08102399999998	vis_abst_6	1	236.724333
239.801291	6.00309400000004	tact_abst_4	2	243.299333
245.804486	5.07997899999999	vis_Nabst_6	1	248.648333
250.901332	4.00185499999998	tact_abst_8	0	0
254.903275	5.08123700000002	vis_Nabst_4	2	257.239333
259.984607	6.09993200000003	vis_abst_2	2	261.421333
271.117988	6.09993899999995	vis_abst_8	1	272.731333
277.218026	4.06659299999999	vis_Nabst_2	2	278.329333
281.301485	4.002	tact_abst_8	1	283.378333
285.303579	5.08110500000004	vis_abst_6	1	289.650333
290.384786	5.083234	vis_Nabst_4	2	292.204333
295.468113	5.083272	vis_abst_2	2	296.670333
300.568157	4.00212899999996	tact_abst_4	2	300.866333
304.570406	6.09770500000002	vis_Nabst_8	1	309.836333
310.684875	4.00231299999997	tact_abst_6	2	313.439333
314.687283	6.09753599999996	vis_abst_4	0	0
320.801675	6.003212	tact_abst_2	1	321.332333
326.804988	5.07987799999997	vis_Nabst_6	2	330.163333
336.935092	6.00309399999998	tact_abst_4	1	340.505333
342.938288	5.08	vis_Nabst_2	2	344.427333
348.018392	4.06657399999996	vis_abst_4	2	350.025333
352.101851	6.00283600000001	tact_abst_8	1	355.428333
358.118488	5.00259899999999	tact_abst_6	2	360.832333
363.121189	4.06385699999996	vis_Nabst_8	1	365.232333
367.201909	5.00217700000003	tact_abst_2	0	0
372.204188	6.09759299999999	vis_Nabst_4	1	372.706333
378.301876	5.08325400000002	vis_abst_8	1	379.496333
383.385228	4.066582	vis_abst_4	0	0
387.451894	4.06660200000001	vis_abst_2	2	387.868333
391.518592	6.09993400000001	vis_Nabst_6	1	392.733333
