onset	duration	trial_type	resp	respTime
8	4.066628	vis_abst_4	0	0
12.066729	5.08325900000001	vis_Nabst_2	2	13.014995
17.166779	5.003069	tact_abst_4	1	20.937995
22.169948	4.063413	vis_Nabst_6	1	23.427995
26.233464	6.099933	vis_abst_8	1	26.974995
32.350264	6.003885	tact_abst_6	1	34.278995
38.354253	4.06253199999999	vis_Nabst_8	1	39.317995
42.433656	5.00299200000001	tact_abst_2	2	43.668995
47.436752	6.096754	vis_abst_6	1	48.248995
53.550397	6.00375	tact_abst_8	2	55.662995
59.554254	4.06264599999999	vis_abst_2	2	60.332995
63.617001	5.08325	vis_Nabst_4	0	0
73.75049	4.00205900000001	tact_abst_6	1	75.130995
77.752645	6.097697	vis_Nabst_2	2	78.618995
83.850451	5.08323699999999	vis_abst_4	1	85.613995
88.950577	6.00387100000001	tact_abst_8	1	90.557995
94.954647	5.079101	vis_abst_6	2	97.103995
100.033851	6.09993599999999	vis_Nabst_8	1	101.015995
106.150649	4.002299	tact_abst_4	0	0
110.153044	6.09746799999999	vis_abst_8	0	0
116.250601	4.06659099999999	vis_Nabst_4	0	0
120.31728	5.08327900000001	vis_abst_2	2	121.960995
125.400658	4.066579	vis_Nabst_6	1	126.126995
129.484106	5.002842	tact_abst_2	1	131.190995
139.534161	4.00228700000001	tact_abst_2	2	141.672995
143.536547	6.097476	vis_abst_4	1	144.172995
149.650891	6.00365700000001	tact_abst_8	1	151.950995
155.654651	5.079421	vis_Nabst_4	2	156.820995
160.734171	4.06659	vis_abst_6	1	161.799995
164.800864	5.08325899999999	vis_Nabst_8	1	165.576995
169.901007	5.002641	tact_abst_6	2	171.448995
174.903744	6.09710499999998	vis_abst_8	1	175.684995
181.000949	4.06658100000001	vis_Nabst_2	2	181.961995
185.06763	4.06659899999999	vis_Nabst_6	1	186.032995
189.151005	5.00294399999999	tact_abst_4	2	190.352995
194.154049	6.09690700000001	vis_abst_2	2	195.042995
205.284415	6.09992299999998	vis_abst_8	1	206.014995
211.40108	5.002769	tact_abst_2	2	212.310995
216.403947	4.06377400000003	vis_Nabst_4	1	216.950995
220.467818	5.083261	vis_abst_6	1	222.344995
225.567893	6.00325599999999	tact_abst_8	1	227.393995
231.571243	5.07989499999996	vis_abst_2	2	232.592995
236.651236	4.06659400000004	vis_Nabst_8	1	237.711995
240.734656	4.00209299999999	tact_abst_6	2	242.171995
244.736846	6.09769899999996	vis_abst_4	1	246.162995
250.834674	5.08323800000001	vis_Nabst_2	2	251.651995
255.934785	4.00256400000001	tact_abst_4	1	257.179995
259.937449	6.09718199999997	vis_Nabst_6	1	262.268995
271.068075	5.08303399999999	vis_Nabst_2	2	272.461995
276.151206	6.10017999999999	vis_abst_6	1	276.966995
282.268259	5.00248999999999	tact_abst_2	2	283.213995
287.270847	4.06391599999997	vis_Nabst_8	1	288.611995
291.334858	4.06660999999999	vis_abst_4	1	293.121995
295.40156	5.08325099999999	vis_abst_2	2	296.848995
300.501686	5.00296500000003	tact_abst_4	1	304.682995
305.504776	4.06342099999997	vis_Nabst_6	1	306.742995
309.584984	6.00356400000001	tact_abst_8	2	312.694995
315.58865	4.06294499999995	vis_Nabst_4	2	319.106995
319.651692	6.09991600000003	vis_abst_8	1	320.597995
325.768399	6.00344900000002	tact_abst_6	2	327.158995
336.80178	5.08325800000003	vis_Nabst_6	1	338.140995
341.90189	5.00275699999998	tact_abst_2	2	343.972995
346.904748	6.09700699999998	vis_abst_4	1	348.672995
353.001848	4.06659000000003	vis_abst_2	2	353.606995
357.068538	5.08327000000002	vis_Nabst_8	1	357.827995
362.168668	4.00237900000002	tact_abst_6	2	364.413995
366.171144	6.09738100000005	vis_Nabst_4	2	368.360995
372.285298	4.002152	tact_abst_8	1	374.716995
376.287564	6.09769500000001	vis_abst_6	2	377.350995
382.402118	5.00302999999997	tact_abst_4	1	384.764995
387.405251	4.06336800000002	vis_Nabst_2	2	388.451995
391.468717	6.09994299999997	vis_abst_8	1	393.830995
