onset	duration	condition	resp	respTime
8	5.083288	vis_abst_2	0	0
13.100134	6.003772	tact_abst_8	1	14.847052
19.10401	4.06267	vis_Nabst_6	1	20.161052
23.183466	6.00344100000001	tact_abst_4	2	25.329052
29.187005	4.063061	vis_abst_8	1	30.109052
33.250166	5.083261	vis_Nabst_4	2	34.380052
38.350178	4.00192599999999	tact_abst_6	1	40.227052
42.352204	4.064595	vis_Nabst_2	2	43.336052
46.416894	5.08326299999999	vis_abst_4	1	47.177052
51.500262	6.09993799999999	vis_Nabst_8	1	52.232052
57.61698	5.002826	tact_abst_2	2	58.563052
62.619922	6.09699900000001	vis_abst_6	1	63.527052
73.767148	4.00225599999999	tact_abst_4	1	74.898052
77.769505	6.097262	vis_Nabst_8	1	78.844052
83.866864	5.08350099999999	vis_abst_6	1	85.325052
88.967107	4.00199800000001	tact_abst_2	2	89.731052
92.969316	6.097769	vis_abst_4	1	93.852052
99.067188	5.083261	vis_Nabst_6	1	100.722052
104.150548	5.08325499999998	vis_abst_2	2	104.813052
109.250587	4.00222	tact_abst_8	1	110.551052
113.252906	6.097614	vis_Nabst_4	2	114.044052
119.350622	5.08302299999999	vis_abst_8	1	120.275052
124.433745	6.100171	vis_Nabst_2	2	125.145052
130.550707	4.00199900000001	tact_abst_6	1	132.973052
139.584072	4.066584	vis_abst_2	2	140.392052
143.650753	6.09992999999999	vis_Nabst_8	1	144.283052
149.750784	5.08326200000002	vis_abst_4	2	150.375052
154.851087	6.00261900000001	tact_abst_6	1	156.537052
160.853816	4.06362299999999	vis_abst_8	1	161.771052
164.917537	5.08325700000001	vis_Nabst_2	2	165.717052
170.017574	6.003432	tact_abst_4	1	172.448052
176.021106	4.06307800000001	vis_Nabst_6	1	177.268052
180.100962	5.00294399999999	tact_abst_8	1	184.312052
185.10401	6.09659099999999	vis_Nabst_4	2	186.233052
191.21778	5.00272500000001	tact_abst_2	2	194.381052
196.220601	4.063682	vis_abst_6	1	196.935052
205.317747	4.06653399999998	vis_Nabst_8	1	207.098052
209.384377	5.08301199999999	vis_abst_2	2	210.396052
214.484566	6.00353900000002	tact_abst_6	1	216.962052
220.488214	4.062875	vis_Nabst_2	2	221.183052
224.567932	5.002573	tact_abst_4	1	227.509052
229.570601	6.09720799999998	vis_abst_6	1	230.543052
235.684618	5.00288699999999	tact_abst_8	1	236.829052
240.687606	6.09693699999998	vis_Nabst_4	2	241.714052
246.801524	4.00258100000001	tact_abst_2	2	248.953052
250.804233	5.08004600000003	vis_abst_8	1	251.662052
255.884382	4.06688799999998	vis_Nabst_6	2	256.707052
259.951365	6.09995399999997	vis_abst_4	1	260.503052
271.08479	6.09960800000001	vis_Nabst_6	1	271.919052
277.201578	5.002728	tact_abst_8	1	278.849052
282.204413	4.06367100000003	vis_Nabst_4	2	284.592052
286.26818	6.09991599999997	vis_abst_8	1	286.897052
292.384895	4.00210999999999	tact_abst_2	2	293.777052
296.387103	5.08082300000003	vis_Nabst_8	1	297.150052
301.468025	4.06682400000002	vis_abst_6	2	302.259052
305.551639	6.00316600000003	tact_abst_4	1	308.296052
311.554905	4.06333100000001	vis_abst_2	2	312.636052
315.635032	5.00227300000005	tact_abst_6	1	319.407052
320.637399	6.09733000000002	vis_abst_4	2	321.492052
326.734832	5.08325499999995	vis_Nabst_2	2	327.529052
336.868561	5.00274400000001	tact_abst_2	2	337.787052
341.87141	4.063658	vis_Nabst_8	1	342.637052
345.935161	6.09993900000001	vis_abst_6	2	347.771052
352.035202	5.083261	vis_Nabst_4	2	352.925052
357.135492	6.00311300000001	tact_abst_8	1	358.518052
363.138702	5.07981199999998	vis_abst_2	2	363.647052
368.218613	4.06659299999999	vis_Nabst_6	1	368.850052
372.285309	6.09992700000002	vis_abst_4	2	372.887052
378.40203	5.00227500000002	tact_abst_6	1	380.540052
383.404404	4.06421999999997	vis_Nabst_2	2	384.192052
387.46872	6.09993400000001	vis_abst_8	1	388.718052
393.585508	4.00179800000001	tact_abst_4	2	395.967052
