onset	duration	condition	resp	respTime
8	5.083298	vis_abst_2	1	8.860099
13.100054	6.003399	tact_abst_8	2	18.479099
19.103573	4.063105	vis_Nabst_6	2	20.964099
23.183466	6.00298700000001	tact_abst_4	1	27.729099
29.186554	4.063493	vis_abst_8	2	30.348099
33.250189	5.083205	vis_Nabst_4	1	34.519099
38.350148	4.00210400000001	tact_abst_6	0	0
42.352343	4.06441399999999	vis_Nabst_2	1	43.775099
46.416856	5.083255	vis_abst_4	1	47.307099
51.500216	6.099931	vis_Nabst_8	2	52.286099
57.616914	5.003037	tact_abst_2	1	61.157099
62.62005	6.096798	vis_abst_6	2	63.392099
73.76707	4.002283	tact_abst_4	2	76.883099
77.769457	6.09746100000001	vis_Nabst_8	2	78.829099
83.867016	5.083247	vis_abst_6	2	84.896099
88.967044	4.00200899999999	tact_abst_2	1	91.721099
92.969265	6.09771100000001	vis_abst_4	1	93.712099
99.067076	5.08325999999998	vis_Nabst_6	2	99.939099
104.150432	5.08325499999998	vis_abst_2	1	105.033099
109.250547	4.00200599999999	tact_abst_8	0	0
113.252649	6.09774100000001	vis_Nabst_4	1	114.412099
119.350487	5.083261	vis_abst_8	2	120.305099
124.433849	6.09991800000001	vis_Nabst_2	1	125.409099
130.550591	4.00206	tact_abst_6	2	133.841099
139.583898	4.066595	vis_abst_2	1	141.285099
143.650596	6.099913	vis_Nabst_8	2	144.528099
149.750603	5.08325700000001	vis_abst_4	1	150.490099
154.850638	6.00301500000001	tact_abst_6	2	159.490099
160.853749	4.06347200000001	vis_abst_8	2	161.601099
164.917322	5.08326800000001	vis_Nabst_2	1	165.961099
170.017461	6.00319100000002	tact_abst_4	2	173.071099
176.020754	4.06321299999999	vis_Nabst_6	2	176.793099
180.100821	5.00223199999999	tact_abst_8	2	183.120099
185.103153	6.097527	vis_Nabst_4	1	186.168099
191.217548	5.002905	tact_abst_2	1	195.268099
196.220547	4.06349899999998	vis_abst_6	2	197.928099
205.317497	4.06659000000003	vis_Nabst_8	2	206.250099
209.384181	5.08327100000001	vis_abst_2	1	214.238099
214.484305	6.00364799999999	tact_abst_6	2	219.631099
220.488051	4.06275900000002	vis_Nabst_2	1	221.657099
224.567676	5.00307699999999	tact_abst_4	2	228.252099
229.570849	6.09667499999999	vis_abst_6	2	232.129099
235.684374	5.00237699999998	tact_abst_8	0	0
240.686843	6.09738799999998	vis_Nabst_4	1	241.893099
246.80108	4.00217199999996	tact_abst_2	1	249.507099
250.803369	5.08089499999996	vis_abst_8	2	251.647099
255.884362	4.06659100000001	vis_Nabst_6	0	0
259.951039	6.09993300000002	vis_abst_4	1	260.892099
271.084428	6.09992499999999	vis_Nabst_6	2	272.143099
277.201131	5.00272200000001	tact_abst_8	1	281.887099
282.203951	4.06377399999998	vis_Nabst_4	1	283.863099
286.267821	6.099929	vis_abst_8	2	287.874099
292.384615	4.00223700000002	tact_abst_2	1	294.764099
296.386951	5.08083899999998	vis_Nabst_8	2	297.962099
301.467889	4.066582	vis_abst_6	2	302.353099
305.551246	6.00330700000003	tact_abst_4	2	309.323099
311.55465	4.06318900000001	vis_abst_2	1	312.351099
315.634618	5.00273600000003	tact_abst_6	0	0
320.637444	6.09710400000005	vis_abst_4	1	320.828099
326.734646	5.08326399999997	vis_Nabst_2	1	327.608099
336.868124	5.00292799999996	tact_abst_2	1	340.316099
341.871156	4.06347600000002	vis_Nabst_8	2	343.454099
345.93473	6.099929	vis_abst_6	2	347.141099
352.034766	5.083245	vis_Nabst_4	1	354.456099
357.134862	6.00309100000001	tact_abst_8	2	360.602099
363.138051	5.07999599999998	vis_abst_2	1	363.945099
368.218149	4.06658500000002	vis_Nabst_6	2	369.054099
372.284829	6.099935	vis_abst_4	1	373.290099
378.401626	5.00272600000002	tact_abst_6	0	0
383.404442	4.06368800000002	vis_Nabst_2	1	383.897099
387.468223	6.09992699999997	vis_abst_8	2	388.472099
393.585029	4.00252299999999	tact_abst_4	1	396.415099
