onset	duration	condition	resp	respTime
8	4.0666	vis_abst_4	2	8.905106
12.066707	5.083247	vis_Nabst_2	2	12.987106
17.166828	5.002432	tact_abst_4	2	19.044106
22.169359	4.063971	vis_Nabst_6	1	23.240106
26.233426	6.099929	vis_abst_8	1	27.685106
32.350135	6.00372399999999	tact_abst_6	1	36.237106
38.353958	4.062764	vis_Nabst_8	1	39.085106
42.433515	5.003144	tact_abst_2	1	46.295106
47.436757	6.096682	vis_abst_6	1	48.326106
53.550322	6.003637	tact_abst_8	1	56.164106
59.554055	4.062754	vis_abst_2	2	60.464106
63.616909	5.08325900000001	vis_Nabst_4	2	66.342106
73.750369	4.00218999999999	tact_abst_6	1	76.245106
77.752654	6.09756700000001	vis_Nabst_2	2	78.730106
83.850323	5.083254	vis_abst_4	2	86.673106
88.950438	6.00302100000001	tact_abst_8	1	91.892106
94.953685	5.07993800000001	vis_abst_6	1	95.898106
100.033731	6.09991200000001	vis_Nabst_8	1	101.855106
106.150418	4.002342	tact_abst_4	2	108.526106
110.152856	6.09748999999999	vis_abst_8	1	113.051106
116.250443	4.066587	vis_Nabst_4	2	118.784106
120.317125	5.083264	vis_abst_2	2	121.129106
125.400487	4.06658000000002	vis_Nabst_6	1	126.542106
129.483847	5.00231299999999	tact_abst_2	0	0
139.533982	4.00217700000003	tact_abst_2	2	143.296106
143.536257	6.09755899999998	vis_abst_4	2	144.813106
149.6506	6.00305900000001	tact_abst_8	1	152.182106
155.653759	5.08010400000002	vis_Nabst_4	2	156.553106
160.733961	4.066584	vis_abst_6	1	162.490106
164.800643	5.083253	vis_Nabst_8	1	165.813106
169.900762	5.002997	tact_abst_6	0	0
174.903848	6.09676300000001	vis_abst_8	1	175.163106
181.000713	4.06657400000002	vis_Nabst_2	2	181.893106
185.067382	4.06659299999999	vis_Nabst_6	1	187.296106
189.150802	5.00275700000001	tact_abst_4	2	192.206106
194.153657	6.09703399999998	vis_abst_2	2	195.219106
205.284127	6.099929	vis_abst_8	1	206.201106
211.40093	5.002929	tact_abst_2	0	0
216.403951	4.06348499999999	vis_Nabst_4	0	0
220.467525	5.08327000000002	vis_abst_6	1	224.676106
225.567662	6.00299600000001	tact_abst_8	1	227.724106
231.570753	5.08007000000001	vis_abst_2	2	232.260106
236.650923	4.066587	vis_Nabst_8	1	237.379106
240.734381	4.002277	tact_abst_6	0	0
244.736745	6.09746799999999	vis_abst_4	2	246.504106
250.834362	5.08320799999998	vis_Nabst_2	2	251.653106
255.934443	4.00231699999998	tact_abst_4	2	258.333106
259.936856	6.09741999999998	vis_Nabst_6	1	260.758106
271.067731	5.083255	vis_Nabst_2	2	272.269106
276.151084	6.09991899999999	vis_abst_6	1	277.507106
282.2678	5.00256	tact_abst_2	1	284.986106
287.270461	4.06393300000002	vis_Nabst_8	1	291.013106
291.334486	4.06656699999998	vis_abst_4	2	292.156106
295.401144	5.083272	vis_abst_2	2	296.172106
300.501287	5.002772	tact_abst_4	2	303.157106
305.504159	4.06361999999999	vis_Nabst_6	1	306.979106
309.584646	6.00301200000005	tact_abst_8	1	312.347106
315.587759	4.06339500000002	vis_Nabst_4	2	316.708106
319.651249	6.09992700000002	vis_abst_8	1	321.473106
325.767952	6.00310800000001	tact_abst_6	1	327.879106
336.801327	5.083255	vis_Nabst_6	1	338.137106
341.901436	5.00262299999996	tact_abst_2	2	343.216106
346.904154	6.097136	vis_abst_4	2	347.966106
353.001387	4.06658100000001	vis_abst_2	2	353.698106
357.068065	5.08325300000003	vis_Nabst_8	1	357.919106
362.168191	4.00236799999996	tact_abst_6	1	364.410106
366.170656	6.09737400000001	vis_Nabst_4	2	367.074106
372.284806	4.00205499999999	tact_abst_8	1	373.705106
376.286954	6.097777	vis_abst_6	1	377.657106
382.401514	5.00224599999998	tact_abst_4	2	384.816106
387.403858	4.06425	vis_Nabst_2	2	388.418106
391.468204	6.09993099999998	vis_abst_8	1	395.349106
