onset	duration	condition	resp	respTime
8	5.083276	vis_abst_8	1	8.931772
13.100053	6.002973	tact_abst_2	2	15.397772
19.103133	4.063527	vis_Nabst_8	1	19.923772
23.166765	5.083244	vis_abst_4	2	24.009772
28.250111	4.066584	vis_Nabst_2	2	29.781772
32.333468	5.002759	tact_abst_6	1	34.706772
37.336326	4.063742	vis_Nabst_4	2	40.179772
41.400165	6.099921	vis_abst_2	1	42.344772
47.516959	4.00226699999999	tact_abst_8	1	51.370772
51.519324	6.097478	vis_abst_6	1	52.557772
57.633576	5.00245	tact_abst_4	2	59.542772
62.636126	6.09738099999999	vis_Nabst_6	1	63.365772
73.766946	6.099955	vis_abst_2	2	74.849772
79.867006	4.06656200000001	vis_Nabst_6	1	80.612772
83.950417	5.002208	tact_abst_4	2	85.352772
88.952756	6.09752	vis_Nabst_8	1	89.742772
95.06715	4.00227500000001	tact_abst_2	2	98.394772
99.069529	5.080784	vis_abst_8	1	100.015772
104.150412	4.06658899999998	vis_Nabst_4	2	104.970772
108.233874	6.00305099999998	tact_abst_8	1	111.885772
114.237024	5.08001999999999	vis_abst_6	1	116.155772
119.317141	4.06658499999999	vis_Nabst_2	2	120.077772
123.40051	5.00271599999999	tact_abst_6	1	126.493772
128.403331	6.09712899999999	vis_abst_4	2	129.307772
139.533888	6.09992599999998	vis_Nabst_2	2	140.488772
145.650677	5.002147	tact_abst_6	1	147.722772
150.652923	4.06426499999998	vis_abst_2	2	152.178772
154.73396	6.002967	tact_abst_8	1	157.027772
160.737031	5.08020200000002	vis_Nabst_4	2	161.588772
165.817343	6.09991500000001	vis_abst_8	1	166.851772
171.934103	4.00232199999999	tact_abst_4	2	175.158772
175.936527	6.097448	vis_Nabst_6	1	176.730772
182.034071	5.08324600000001	vis_abst_4	2	182.917772
187.11743	4.066563	vis_Nabst_8	1	187.746772
191.184092	5.083258	vis_abst_6	1	192.107772
196.284133	4.001791	tact_abst_2	2	200.234772
205.317494	5.08324599999998	vis_abst_4	2	206.301772
210.417525	4.00189999999999	tact_abst_6	1	212.982772
214.419551	6.09789599999998	vis_Nabst_2	2	215.322772
220.517548	4.06660499999998	vis_abst_8	1	223.699772
224.58425	6.09991100000002	vis_Nabst_4	2	225.286772
230.701038	5.00298700000002	tact_abst_2	2	234.491772
235.704124	6.09674199999997	vis_Nabst_6	1	236.586772
241.817648	4.002076	tact_abst_4	0	0
245.819814	5.08108499999996	vis_abst_6	2	245.881772
250.91769	6.00353499999997	tact_abst_8	1	253.151772
256.921328	5.079625	vis_abst_2	2	257.656772
262.001053	4.066582	vis_Nabst_8	1	263.314772
271.11786	5.00276699999999	tact_abst_8	1	275.058772
276.120726	4.06363399999996	vis_Nabst_4	2	277.019772
280.184458	6.09992200000002	vis_abst_6	1	280.991772
286.28448	4.06658900000004	vis_Nabst_2	2	287.951772
290.367917	5.00290899999998	tact_abst_6	0	0
295.370919	6.09685499999998	vis_abst_4	2	297.540772
301.484654	4.00186999999999	tact_abst_2	2	303.128772
305.486628	5.08118699999998	vis_Nabst_8	1	306.231772
310.567911	6.09993199999997	vis_abst_2	2	311.390772
316.667951	4.066565	vis_Nabst_6	1	317.846772
320.751297	5.00232799999998	tact_abst_4	1	323.689772
325.753724	6.09750099999999	vis_abst_8	1	326.687772
336.884674	4.066614	vis_Nabst_4	2	340.767772
340.968042	5.00228399999999	tact_abst_6	1	342.957772
345.97043	6.097549	vis_abst_8	1	346.764772
352.084766	4.00235999999999	tact_abst_2	2	355.675772
356.087227	5.08078599999996	vis_Nabst_6	1	356.832772
361.168111	4.06658900000004	vis_abst_2	2	364.067772
365.251484	6.00274099999998	tact_abst_8	2	369.425772
371.254328	4.06374800000002	vis_abst_4	2	372.948772
375.318177	5.08325399999996	vis_Nabst_8	1	376.061772
380.418302	6.00302299999999	tact_abst_4	2	383.640772
386.421423	5.08005099999998	vis_abst_6	1	387.172772
391.501574	6.09992499999999	vis_Nabst_2	2	392.321772
