onset	duration	condition	resp	respTime
8	4.066606	vis_Nabst_2	2	8.837103
12.083452	5.002605	tact_abst_8	1	13.627103
17.086154	6.097159	vis_abst_4	2	17.803103
23.200188	4.002069	tact_abst_6	1	26.534103
27.202357	6.097661	vis_Nabst_8	1	28.245103
33.316786	6.00327	tact_abst_4	2	34.586103
39.320156	5.079905	vis_abst_8	1	40.144103
44.416823	4.00153199999999	tact_abst_2	2	46.306103
48.418454	5.081645	vis_Nabst_6	1	49.265103
53.5002	6.09992600000001	vis_abst_2	2	54.249103
59.600231	5.083255	vis_Nabst_4	2	61.389103
64.683584	4.06658100000001	vis_abst_6	1	65.994103
73.800392	6.003265	tact_abst_4	2	75.753103
79.803756	4.06314199999999	vis_abst_6	1	80.907103
83.867001	5.083236	vis_Nabst_4	2	85.507103
88.967112	6.00384299999999	tact_abst_2	2	91.314103
94.971163	4.06245700000001	vis_abst_8	1	95.715103
99.033715	5.08325700000001	vis_Nabst_2	2	100.914103
104.133726	6.00323000000001	tact_abst_8	1	107.569103
110.137057	5.079962	vis_Nabst_6	1	110.852103
115.217119	4.06658100000001	vis_abst_4	2	116.191103
119.283806	5.083247	vis_Nabst_8	1	120.087103
124.383928	4.00232799999998	tact_abst_6	1	127.157103
128.386349	6.09740899999998	vis_abst_2	2	129.268103
139.517204	5.083258	vis_abst_8	1	140.608103
144.600557	6.09993299999999	vis_Nabst_2	2	145.543103
150.700588	4.066584	vis_abst_6	1	151.639103
154.784045	5.003011	tact_abst_8	1	157.068103
159.787154	4.06340899999998	vis_Nabst_4	2	163.344103
163.867395	6.003562	tact_abst_6	1	166.463103
169.871115	5.07947900000002	vis_abst_2	2	170.748103
174.950697	4.066584	vis_Nabst_8	1	176.705103
179.034145	6.00301100000003	tact_abst_4	2	180.981103
185.037256	4.06338700000002	vis_Nabst_6	1	186.963103
189.100737	5.08326800000001	vis_abst_4	2	189.832103
194.200877	6.003079	tact_abst_2	2	197.396103
205.234144	4.066579	vis_abst_6	1	207.170103
209.300821	5.08325700000001	vis_Nabst_2	2	210.034103
214.400934	6.003821	tact_abst_4	2	215.861103
220.404856	4.06259400000001	vis_Nabst_8	1	223.081103
224.467545	5.08326999999999	vis_abst_2	2	225.111103
229.567679	6.00337699999998	tact_abst_8	1	231.368103
235.571156	5.07969500000001	vis_Nabst_4	1	236.322103
240.667643	4.00201400000002	tact_abst_6	1	243.078103
244.669753	6.097804	vis_abst_4	2	248.586103
250.784339	5.00261800000002	tact_abst_2	0	0
255.78705	6.09722000000003	vis_Nabst_6	1	256.888103
261.884368	4.06658299999998	vis_abst_8	1	262.795103
271.001158	4.00249700000003	tact_abst_2	2	273.552103
275.003753	6.09726799999998	vis_Nabst_4	2	275.682103
281.117892	5.002766	tact_abst_6	2	284.334103
286.120754	4.06363699999999	vis_abst_8	1	286.928103
290.184492	5.08324799999996	vis_Nabst_2	2	291.164103
295.284616	6.00354000000004	tact_abst_8	2	300.778103
301.288256	4.06286200000002	vis_abst_4	2	302.150103
305.351216	5.08325799999997	vis_Nabst_6	1	306.771103
310.434572	6.09992200000002	vis_abst_2	2	311.381103
316.551278	4.00187800000003	tact_abst_4	2	318.745103
320.553255	6.09793800000002	vis_Nabst_8	1	324.348103
326.651289	5.083277	vis_abst_6	1	328.184103
336.768002	6.09992600000004	vis_Nabst_2	2	339.750103
342.884791	5.002766	tact_abst_6	1	346.276103
347.887687	4.06361300000001	vis_Nabst_8	1	348.810103
351.968094	5.00226200000005	tact_abst_2	2	355.600103
356.970453	6.09756	vis_abst_8	1	357.841103
363.068118	4.06658100000001	vis_Nabst_4	2	364.222103
367.134793	5.08325599999999	vis_abst_6	1	368.607103
372.234923	4.00213400000002	tact_abst_4	2	375.024103
376.237156	6.09759499999997	vis_Nabst_6	1	376.979103
382.334846	5.08326499999996	vis_abst_2	2	382.907103
387.434974	4.002082	tact_abst_8	1	390.001103
391.437149	6.09767200000002	vis_abst_4	2	392.521103
