onset	duration	condition	resp	respTime
8	4.066627	vis_Nabst_2	2	8.738426
12.083388	5.002691	tact_abst_8	1	15.115426
17.08618	6.097157	vis_abst_4	2	18.642426
23.200253	4.001926	tact_abst_6	0	0
27.202273	6.097772	vis_Nabst_8	1	28.386426
33.316825	6.00335399999999	tact_abst_4	1	37.177426
39.320278	5.07982000000001	vis_abst_8	1	40.440426
44.41694	4.002439	tact_abst_2	1	48.074426
48.419477	5.080643	vis_Nabst_6	1	49.870426
53.500215	6.09993299999999	vis_abst_2	2	54.011426
59.600248	5.083254	vis_Nabst_4	2	60.242426
64.683599	4.066587	vis_abst_6	1	65.351426
73.800387	6.002793	tact_abst_4	2	77.585426
79.803279	4.063637	vis_abst_6	1	80.738426
83.867018	5.083253	vis_Nabst_4	2	84.815426
88.967051	6.003428	tact_abst_2	2	92.478426
94.970698	4.06294399999999	vis_abst_8	1	96.943426
99.033741	5.08328	vis_Nabst_2	2	100.127426
104.133859	6.003821	tact_abst_8	1	107.705426
110.13778	5.07927000000002	vis_Nabst_6	1	112.206426
115.217148	4.066582	vis_abst_4	2	115.967426
119.283827	5.083272	vis_Nabst_8	1	120.039426
124.383952	4.00212699999998	tact_abst_6	1	127.463426
128.386173	6.097625	vis_abst_2	2	129.199426
139.517234	5.083269	vis_abst_8	1	140.250426
144.600604	6.09991799999998	vis_Nabst_2	2	145.314426
150.700624	4.06658499999999	vis_abst_6	1	151.735426
154.784072	5.002606	tact_abst_8	1	158.416426
159.786778	4.06380899999998	vis_Nabst_4	2	161.699426
163.867327	6.003253	tact_abst_6	1	167.287426
169.870736	5.079891	vis_abst_2	2	170.560426
174.95073	4.06657699999999	vis_Nabst_8	1	175.554426
179.034193	6.00328700000001	tact_abst_4	2	181.257426
185.037581	4.06311199999999	vis_Nabst_6	1	186.635426
189.100789	5.08324299999999	vis_abst_4	2	190.732426
194.20091	6.003269	tact_abst_2	2	197.277426
205.234186	4.066582	vis_abst_6	1	206.238426
209.300861	5.08326300000001	vis_Nabst_2	2	210.429426
214.400905	6.003674	tact_abst_4	2	217.160426
220.40468	4.06282500000001	vis_Nabst_8	1	221.121426
224.467607	5.08324100000001	vis_abst_2	2	225.142426
229.567726	6.00335200000001	tact_abst_8	1	233.235426
235.571177	5.07972500000004	vis_Nabst_4	2	236.698426
240.667767	4.00211199999996	tact_abst_6	0	0
244.669964	6.09764600000001	vis_abst_4	1	244.920426
250.784394	5.00258600000001	tact_abst_2	2	254.409426
255.787081	6.09723699999996	vis_Nabst_6	1	257.188426
261.884416	4.06658400000003	vis_abst_8	1	262.572426
271.001227	4.00215100000001	tact_abst_2	1	274.521426
275.003475	6.09759899999999	vis_Nabst_4	2	275.748426
281.117927	5.00295199999999	tact_abst_6	2	284.959426
286.120978	4.06345299999998	vis_abst_8	1	287.284426
290.184529	5.083255	vis_Nabst_2	2	291.505426
295.284665	6.00341600000003	tact_abst_8	1	297.721426
301.28818	4.06299199999997	vis_abst_4	2	302.451426
305.351269	5.08325599999999	vis_Nabst_6	1	306.602426
310.43462	6.09992799999996	vis_abst_2	2	311.003426
316.551423	4.00225700000004	tact_abst_4	2	319.958426
320.55379	6.09746899999998	vis_Nabst_8	1	322.278426
326.65136	5.08324799999996	vis_abst_6	1	327.288426
336.768052	6.09993400000001	vis_Nabst_2	2	337.401426
342.884866	5.00251400000002	tact_abst_6	1	345.553426
347.887491	4.06387099999998	vis_Nabst_8	1	348.417426
351.968233	5.00264600000001	tact_abst_2	2	355.192426
356.970976	6.097092	vis_abst_8	1	358.026426
363.068167	4.06657900000003	vis_Nabst_4	2	363.974426
367.134841	5.08327400000003	vis_abst_6	1	368.314426
372.234882	4.00199599999999	tact_abst_4	2	376.003426
376.236975	6.097848	vis_Nabst_6	1	377.829426
382.33492	5.08325199999998	vis_abst_2	2	383.028426
387.435044	4.00233499999996	tact_abst_8	1	391.155426
391.437478	6.097402	vis_abst_4	2	392.532426
