onset	duration	condition	resp	respTime
8	4.06661799999999	vis_Nabst_6	1	9.501376
12.066716	5.083274	vis_abst_2	1	13.991376
17.166849	6.00348	tact_abst_8	2	20.487376
23.170427	4.062943	vis_Nabst_2	2	24.574376
27.233468	4.066603	vis_abst_8	1	28.440376
31.316845	6.003484	tact_abst_6	2	34.936376
37.320425	6.096383	vis_abst_4	1	38.454376
43.433556	5.00277500000001	tact_abst_2	2	44.950376
48.436434	6.09711099999999	vis_Nabst_4	1	50.229376
54.533644	5.08326400000001	vis_abst_6	2	55.986376
59.617013	4.066584	vis_Nabst_8	2	61.150376
63.700463	5.00276700000001	tact_abst_4	2	67.486376
73.750497	4.002632	tact_abst_6	1	76.617376
77.753231	6.09715800000001	vis_abst_8	1	79.201376
83.850492	5.08326700000001	vis_Nabst_2	1	84.954376
88.933869	4.06657799999999	vis_abst_6	2	90.552376
93.017329	6.00250200000001	tact_abst_4	1	95.965376
99.019935	5.080577	vis_abst_2	1	100.181376
104.100618	6.09992800000001	vis_Nabst_4	2	105.634376
110.217408	4.00202100000001	tact_abst_8	1	113.208376
114.219538	5.08106999999998	vis_Nabst_6	2	115.927376
119.300714	5.083258	vis_abst_4	2	120.418376
124.400848	4.002082	tact_abst_2	2	125.936376
128.403029	6.09767200000002	vis_Nabst_8	1	129.992376
139.534149	6.099948	vis_abst_4	1	140.714376
145.6342	6.099932	vis_Nabst_6	2	147.070376
151.734233	5.08326300000001	vis_abst_8	2	153.042376
156.834374	6.003155	tact_abst_6	1	160.761376
162.837632	4.06326000000001	vis_Nabst_4	2	165.396376
166.917751	4.00187899999999	tact_abst_2	1	168.699376
170.919801	6.09781900000002	vis_Nabst_8	1	172.331376
177.017721	4.06658900000001	vis_abst_6	1	178.308376
181.084406	5.083274	vis_Nabst_2	2	182.474376
186.184469	4.00206	tact_abst_4	2	189.215376
190.186625	5.081109	vis_abst_2	1	192.532376
195.284508	5.00312099999999	tact_abst_8	1	197.452376
205.3179	6.09993299999999	vis_Nabst_2	2	207.640376
211.417932	4.06659599999999	vis_abst_8	2	212.904376
215.501406	4.002022	tact_abst_6	2	218.457376
219.503529	5.081052	vis_abst_4	1	221.006376
224.584683	6.09993400000001	vis_Nabst_8	2	225.921376
230.701483	4.00194700000001	tact_abst_2	1	232.277376
234.703534	5.08114400000003	vis_abst_6	1	236.034376
239.801552	6.00377800000005	tact_abst_4	2	243.827376
245.805439	5.07929699999996	vis_Nabst_6	1	247.040376
250.901526	4.00210399999999	tact_abst_8	2	253.990376
254.903732	5.08106499999994	vis_Nabst_4	1	256.280376
259.984895	6.09993700000003	vis_abst_2	1	261.260376
271.118302	6.099929	vis_abst_8	1	272.900376
277.218331	4.06632899999997	vis_Nabst_2	1	278.478376
281.301795	4.00233400000003	tact_abst_8	2	284.285376
285.304229	5.08075799999997	vis_abst_6	2	287.099376
290.385096	5.08325100000005	vis_Nabst_4	1	291.674376
295.468444	5.08326699999999	vis_abst_2	2	297.102376
300.568586	4.00234299999999	tact_abst_4	0	0
304.571019	6.097424	vis_Nabst_8	1	305.494376
310.685297	4.00203300000005	tact_abst_6	0	0
314.687418	6.09774400000001	vis_abst_4	2	315.408376
320.801958	6.00327100000001	tact_abst_2	2	323.012376
326.805329	5.07990500000003	vis_Nabst_6	1	328.525376
336.935452	6.00367700000003	tact_abst_4	2	341.647376
342.939231	5.07943900000001	vis_Nabst_2	2	344.710376
348.018778	4.066576	vis_abst_4	2	349.634376
352.10224	6.002989	tact_abst_8	1	354.938376
358.118808	5.00272100000002	tact_abst_6	2	361.888376
363.121631	4.063821	vis_Nabst_8	2	364.757376
367.202316	5.00231400000001	tact_abst_2	2	368.738376
372.204733	6.09745199999999	vis_Nabst_4	1	373.822376
378.302286	5.08325700000004	vis_abst_8	1	379.605376
383.38564	4.06660699999996	vis_abst_4	1	384.529376
387.452348	4.066582	vis_abst_2	2	389.823376
391.519034	6.09993300000002	vis_Nabst_6	2	393.445376
