Run	Condition	Onset	Duration	Resp	RespTime
4	vis_Nabst_8	8	6.099966	1	9.296725
4	vis_abst_6	14.100065	4.06657900000001	1	15.009725
4	tact_abst_4	18.183501	6.003578	2	21.146725
4	vis_Nabst_2	24.187176	5.07953	2	25.162725
4	tact_abst_8	29.283593	4.00238499999999	1	31.274725
4	vis_abst_2	33.286092	5.080652	2	34.168725
4	vis_Nabst_4	38.366843	4.06658499999999	2	39.326725
4	tact_abst_6	42.450275	5.00300199999999	1	46.401725
4	vis_abst_8	47.453373	6.09677499999999	1	48.362725
4	tact_abst_2	53.566937	6.002841	2	54.883725
4	vis_abst_4	59.569875	5.080341	2	60.431725
4	vis_Nabst_6	64.650315	4.066598	1	65.216725
4	vis_abst_2	73.75034	4.066602	2	74.571725
4	vis_Nabst_4	77.817048	6.09990999999999	2	80.413725
4	tact_abst_6	83.933748	5.00283100000001	1	86.560725
4	vis_abst_8	88.936676	5.08032799999999	1	89.868725
4	tact_abst_2	94.033847	4.00243100000001	1	96.793725
4	vis_Nabst_8	98.036375	5.08067600000001	1	99.078725
4	tact_abst_4	103.133928	6.003549	2	104.960725
4	vis_Nabst_2	109.137576	4.06285700000002	2	111.207725
4	vis_abst_6	113.200528	6.09994199999998	1	114.021725
4	tact_abst_8	119.31734	5.00303900000002	1	121.909725
4	vis_Nabst_6	124.320477	4.06336299999998	1	126.454725
4	vis_abst_4	128.383937	6.09994	2	129.273725
4	vis_abst_2	139.51732	5.08326699999999	2	140.449725
4	tact_abst_6	144.617464	4.00211600000001	1	147.025725
4	vis_Nabst_4	148.619691	5.08093400000001	2	151.261725
4	vis_abst_6	153.700719	6.09994099999999	1	154.474725
4	tact_abst_2	159.817528	5.00295099999997	2	162.367725
4	vis_abst_8	164.820576	6.09680499999999	1	165.814725
4	vis_Nabst_8	170.917871	4.066193	1	171.846725
4	tact_abst_4	175.000839	6.00333900000001	2	177.150725
4	vis_Nabst_6	181.004291	4.063158	1	182.633725
4	tact_abst_8	185.084313	5.00306400000001	1	187.313725
4	vis_Nabst_2	190.087475	6.09668900000001	2	191.938725
4	vis_abst_4	196.184263	4.066595	2	197.022725
4	vis_abst_2	205.284299	6.09994500000001	2	206.167725
4	tact_abst_8	211.401025	5.00325300000003	1	213.197725
4	vis_Nabst_2	216.404378	4.063247	2	217.298725
4	tact_abst_6	220.484487	6.00299200000003	1	223.490725
4	vis_abst_4	226.487578	5.08010100000002	2	227.487725
4	vis_Nabst_6	231.567781	6.09991800000001	1	232.880725
4	vis_abst_8	237.667797	5.083255	1	239.271725
4	tact_abst_2	242.767924	6.00335499999998	2	244.565725
4	vis_Nabst_4	248.7714	4.06304600000003	2	251.680725
4	vis_abst_6	252.834541	4.06659000000003	1	253.655725
4	vis_Nabst_8	256.90123	5.08325299999997	1	257.602725
4	tact_abst_4	262.001352	4.002527	2	265.614725
4	vis_abst_2	271.034627	4.06659100000001	2	272.879725
4	vis_Nabst_8	275.101314	5.08325800000003	1	276.257725
4	tact_abst_2	280.20143	6.00334899999999	2	282.832725
4	vis_Nabst_4	286.204885	6.09641800000001	1	287.078725
4	vis_abst_6	292.301402	5.08326399999997	1	293.080725
4	tact_abst_8	297.401529	4.00224800000002	0	0
4	vis_Nabst_6	301.403867	6.09749599999998	1	302.335725
4	tact_abst_4	307.518237	4.00254100000003	2	310.144725
4	vis_abst_8	311.520874	6.09721900000004	1	312.254725
4	tact_abst_6	317.634953	5.002826	1	322.103725
4	vis_Nabst_2	322.637878	4.06358000000002	2	323.395725
4	vis_abst_4	326.701553	5.083261	2	327.621725
4	vis_Nabst_6	336.818267	4.066592	1	338.168725
4	tact_abst_4	340.901733	6.00345000000001	1	346.356725
4	vis_abst_2	346.905309	5.07961100000003	2	347.713725
4	vis_Nabst_4	351.985018	4.06658799999999	2	352.942725
4	tact_abst_8	356.068372	6.00330499999999	1	358.609725
4	vis_abst_6	362.071776	4.06320900000003	1	363.170725
4	vis_Nabst_2	366.135088	6.09992199999996	2	367.745725
4	vis_abst_8	372.235109	5.08326299999998	1	372.983725
4	tact_abst_6	377.33525	4.00262899999996	1	380.003725
4	vis_Nabst_8	381.337981	5.08044	1	382.064725
4	vis_abst_4	386.418521	6.09993000000005	2	387.831725
4	tact_abst_2	392.535225	5.00295400000003	2	395.650725
